"HumCap","TecExt","DiaExt","FisExt","MktExt","RemEff","NatEff","HumCap2","TecExt2","DiaExt2","FisExt2","MktExt2","RemEff2","NatEff2","NIR6_NMb","NIR7_NMb","ynomig_b","ywd"
"0.0287943379","0.00552020163","0.00674048522","-0.000952145598","-0.00225061717","0.00893841709","0.306727243","0.0287943379","0.00586237119","0.00651686209","-0.000952145598","-0.00225061717","0.00893841709","0.306727243","0.0467906791","0.353517922","2166.5039","2236.72441"
"0.0252503466","0.0117350376","0.00892315995","-0.00134846875","-0.00307024146","0.000810479882","0.112275206","0.0252503466","0.0129871909","0.00860490426","-0.00134846875","-0.00307024146","0.000810479882","0.112275206","0.0423003139","0.15457552","5280.90576","5332.58078"
"-0.00452306713","-0.0016304688","0.0437529881","-0.015175616","-0.0284327227","0.152740638","0.548346138","-0.00452306713","-0.0016114941","0.0440238907","-0.015175616","-0.0284327227","0.152740638","0.548346138","0.146731752","0.69507789","5931.10959","6794.52399"
"3.90652513e-05","1.21692807e-05","0.000420547727","-2.10553598e-05","-0.000132253725","0","0.0117875354","3.90652513e-05","1.21699429e-05","0.000420526181","-2.10553598e-05","-0.000132253725","0","0.0117875354","0.000318473174","0.0121060085","4354.0916","4355.38819"
"0.00255239285","0.00122020853","0.0067973489","-0.00144167629","-0.00234795659","0.00164116893","0.0202373752","0.00255239285","0.00122796258","0.00677180159","-0.00144167629","-0.00234795659","0.00164116893","0.0202373752","0.00842148632","0.0286588615","16960.6552","17065.0702"
"-0.00124073523","-0.000345834842","0.0153618758","-0.00252272881","-0.00611491191","0.057882642","0.0319535503","-0.00124073523","-0.000345457537","0.0153862872","-0.00252272881","-0.00611491191","0.057882642","0.0319535503","0.063020307","0.0949738574","16721.3639","17777.1982"
"0.0183407878","0.0211989889","0.0062715628","-0.000352566921","-0.0020679176","0.00400614341","0.00976253665","0.0183407878","0.0226992579","0.00603301859","-0.000352566921","-0.0020679176","0.00400614341","0.00976253665","0.0473969984","0.0571595351","26257.1466","26760.2166"
"0.00516561598","0.00706562452","0.012357924","-0.00288574103","-0.00461127733","0.0174360906","0.000379331278","0.00516561598","0.00725278657","0.0122085977","-0.00288574103","-0.00461127733","0.0174360906","0.000379331278","0.0345282367","0.034907568","22101.2006","22634.0063"
"-0.000823520644","-0.000228206702","0.0037952306","-0.000416940051","-0.00125807842","0.0238162748","-0.00497864891","-0.000823520644","-0.00022792775","0.00379922635","-0.000416940051","-0.00125807842","0.0238162748","-0.00497864891","0.0248847596","0.0199061107","11173.3962","11455.7661"
"0.0162088576","0.0193478047","0.00217969615","-0.000596348198","-0.000679143882","0.00902832738","0.191067844","0.0162088576","0.0209815692","0.00210485455","-0.000596348198","-0.000679143882","0.00902832738","0.191067844","0.0454891938","0.236557038","1121.48807","1122.20621"
"0.00666022134","0.00801176733","0.0118914449","-0.00317880949","-0.00439225108","0.0521793666","-0.0399839498","0.00666022134","0.00822203084","0.0117194966","-0.00317880949","-0.00439225108","0.0521793666","-0.0399839498","0.0711717397","0.0311877898","25318.6567","26847.7992"
"0.010763096","0.0097290073","0.00200867899","-0.000275193166","-0.000633776202","0.0145311649","0.0516127536","0.010763096","0.010256723","0.00196834349","-0.000275193166","-0.000633776202","0.0145311649","0.0516127536","0.0361229778","0.0877357314","3208.08145","3247.20653"
"0.00382931725","0.00516153883","0.000988801342","-0.000132485898","-0.000310829973","0.00994962314","0.0199515069","0.00382931725","0.00526654431","0.000979990389","-0.000132485898","-0.000310829973","0.00994962314","0.0199515069","0.0194859647","0.0394374716","2864.13996","2887.05665"
"0.0100135291","0.00221414035","0.00197313447","-0.000147005339","-0.000627461888","0.0702191112","0.0274145032","0.0100135291","0.00226596575","0.00194929909","-0.000147005339","-0.000627461888","0.0702191112","0.0274145032","0.0836454478","0.111059951","2255.74889","2431.89747"
"-0.00105465787","-0.00119899673","0.0220847964","-0.00519640584","-0.00982115103","0.0271146613","0.0328793776","-0.00105465787","-0.00119360377","0.0221346804","-0.00519640584","-0.00982115103","0.0271146613","0.0328793776","0.0319282463","0.0648076239","11812.6822","12205.4524"
"0.000482563428","0.000149365993","0.002449252","-0.000246241617","-0.000793913606","0","0.0549799928","0.000482563428","0.000149449495","0.00244770522","-0.000246241617","-0.000793913606","0","0.0549799928","0.0020410262","0.057021019","5365.57006","5375.22659"
"-0.0103945546","-0.00356454455","0.0251300172","-0.0037540571","-0.0119559015","0","0.165914227","-0.0103945546","-0.00348962775","0.0254857757","-0.0037540571","-0.0119559015","0","0.165914227","-0.00453904048","0.161375186","20062.4489","20107.7118"
"-0.00426762321","-0.00139092574","0.0343203778","-0.0138991217","-0.0188757823","0.0937973126","0.311375556","-0.00426762321","-0.00137691084","0.0345156865","-0.0138991217","-0.0188757823","0.0937973126","0.311375556","0.0896842375","0.401059793","7956.76644","8677.36844"
"0.00496944105","0.00282293212","0.00826110131","-0.00189062327","-0.00290615304","0.00690506672","0.0352524564","0.00496944105","0.00285621293","0.00819722547","-0.00189062327","-0.00290615304","0.00690506672","0.0352524564","0.0181617649","0.0534142213","10205.0432","10343.7225"
"-0.0302369139","-0.00908914433","0.0386130975","-0.0268199802","-0.024262585","0.0624647855","0.889330741","-0.0302369139","-0.00854510628","0.0401937596","-0.0268199802","-0.024262585","0.0624647855","0.889330741","0.0106692595","0.9","9201.08655","9457.66684"
"-0.00726585648","-0.00420968848","0.0124762074","-0.00487851489","-0.00479847958","0.041782433","0.0997038097","-0.00726585648","-0.00413125114","0.0126210407","-0.00487851489","-0.00479847958","0.041782433","0.0997038097","0.033106101","0.132809911","6272.31078","6522.12908"
"-0.00340225736","-0.000531550718","0.00228311101","-0.000513983296","-0.000741686649","0.00283175466","0.0103456681","-0.00340225736","-0.000529289279","0.0022921278","-0.000513983296","-0.000741686649","0.00283175466","0.0103456681","-7.46123503e-05","0.0102710558","10353.5247","10364.9826"
"-0.029279245","-0.0102109823","0.0441373489","-0.0329478113","-0.03071387","0.0360374037","0.287948413","-0.029279245","-0.00964048497","0.045952004","-0.0329478113","-0.03071387","0.0360374037","0.287948413","-0.022977156","0.264971257","18392.5651","18308.3903"
"0.00218162656","0.000881307142","0.00759971968","-0.000834646945","-0.00266014296","0","-0.00292097424","0.00218162656","0.000885323041","0.00757651332","-0.000834646945","-0.00266014296","0","-0.00292097424","0.00716786348","0.00424688924","37876.7374","38087.1767"
"0.0123727696","0.00296418276","0.00443683526","-0.000807079655","-0.00145978939","0.00398117953","0.0671482601","0.0123727696","0.0030808068","0.00436981561","-0.000807079655","-0.00145978939","0.00398117953","0.0671482601","0.0214880981","0.0886363582","6204.31777","6285.24549"
"-0.00211722026","-0.000550607189","0.00115585941","-0.000457561964","-0.000368593175","0.00322573149","0.0517672996","-0.00211722026","-0.000546503754","0.00115895129","-0.000457561964","-0.000368593175","0.00322573149","0.0517672996","0.000887608315","0.0526549079","2735.45962","2742.20226"
"0.0149027347","0.022205728","0.00260856723","-0.000112805088","-0.000816658219","0","0.189493733","0.0149027347","0.0239804341","0.00251523088","-0.000112805088","-0.000816658219","0","0.189493733","0.0387875665","0.228281299","1293.91137","1280.91977"
"0.00352828498","0.00593602201","0.0112051864","-0.0017573631","-0.00411944781","0.00168977539","0.0409004319","0.00352828498","0.00600331177","0.0111001313","-0.0017573631","-0.00411944781","0.00168977539","0.0409004319","0.0164824579","0.0573828898","24947.2326","25205.3708"
"0.0254094196","0.0143951696","0.0172956292","-0.00353378043","-0.00674512991","0.0141168963","-0.00302091812","0.0254094196","0.0151516257","0.016633538","-0.00353378043","-0.00674512991","0.0141168963","-0.00302091812","0.0609382044","0.0579172862","24430.8849","25375.1847"
"0.00595666048","0.00211590272","0.00655853968","-0.00107250557","-0.0022464938","0.000317761739","0.0127374455","0.00595666048","0.00213889626","0.00650601943","-0.00107250557","-0.0022464938","0.000317761739","0.0127374455","0.0116298652","0.0243673108","20788.7166","20950.6383"
"0.00144550876","0.00239168666","0.00108683414","-8.01509362e-05","-0.000343936793","0.00622332996","0.00500489145","0.00144550876","0.00240975231","0.00108267969","-8.01509362e-05","-0.000343936793","0.00622332996","0.00500489145","0.0107232718","0.0157281632","10251.2304","10321.0556"
"0.0174451481","0.00485455894","0.00455953467","-0.000809031128","-0.00149201654","0.0164615157","0.166634719","0.0174451481","0.00518829438","0.00446007628","-0.000809031128","-0.00149201654","0.0164615157","0.166634719","0.0410197097","0.207654429","2528.83998","2594.84119"
"0.0250144945","0.00859551886","0.00529090951","-0.000620797195","-0.00172990518","0.00794342267","0.183602376","0.0250144945","0.00955229924","0.00511886441","-0.000620797195","-0.00172990518","0.00794342267","0.183602376","0.0444936432","0.228096019","3199.19987","3255.95917"
"0.0110728855","0.00260338486","0.0040739571","-0.000980777595","-0.00133535833","0.00537467318","0.235647043","0.0110728855","0.00269882502","0.00401899228","-0.000980777595","-0.00133535833","0.00537467318","0.235647043","0.0208087647","0.256455808","1879.41826","1904.20922"
"-0.0026787532","-0.000527015411","0.00979884974","-0.00211576099","-0.00357573273","0.0165323477","0.0634686799","-0.0026787532","-0.000526313226","0.00983036361","-0.00211576099","-0.00357573273","0.0165323477","0.0634686799","0.0174339352","0.080902615","11150.6793","11353.8051"
"0.0518467684","0.0137265076","0.0231551265","-0.00554578098","-0.00957750186","0.309778761","0.516616119","0.0518467684","0.0167301504","0.0217302058","-0.00554578098","-0.00957750186","0.309778761","0.516616119","0.383383881","0.9","1234.28374","1645.43987"
"0.0431979952","0.0250271072","0.0525994751","-0.0375451978","-0.0349096398","0.141673037","0.709957223","0.0431979952","0.0296729399","0.0492400665","-0.0375451978","-0.0349096398","0.141673037","0.709957223","0.190042777","0.9","5244.18495","5844.46455"
"0.000901499116","0.000307165956","0.00864429765","-0.00260128702","-0.00308197338","0.0174270322","0.0688825148","0.000901499116","0.000307598117","0.00863386221","-0.00260128702","-0.00308197338","0.0174270322","0.0688825148","0.0215967345","0.0904792493","12299.6017","12557.6704"
"0.102525812","0.0301472087","0.0299026009","-0.026776989","-0.0125759218","0","0.776777289","0.102525812","0.0380147786","0.0264000293","-0.026776989","-0.0125759218","0","0.776777289","0.123222711","0.9","3732.2502","3888.84502"
"0.00665208425","0.00276110038","0.030268138","-0.0147303331","-0.0151754452","0.0514543636","0.0309409189","0.00665208425","0.0027762369","0.0299858754","-0.0147303331","-0.0151754452","0.0514543636","0.0309409189","0.0612299079","0.0921708267","19280.8106","20364.5218"
"0.0117319414","0.0292353205","0.00969193854","-0.00152598292","-0.00335902905","0.0108358255","0.0220939385","0.0117319414","0.0320621855","0.00931051235","-0.00152598292","-0.00335902905","0.0108358255","0.0220939385","0.0566100139","0.0787039524","13531.0189","13673.302"
"0.00606037126","0.00819903323","0.0124390669","-0.00252084229","-0.00463637417","0.00897455869","0.0220698803","0.00606037126","0.00843876638","0.0122641869","-0.00252084229","-0.00463637417","0.00897455869","0.0220698803","0.0285158136","0.0505856939","22008.9012","22386.0539"
"0.0226494489","0.0158206999","0.00499594664","-0.000960975465","-0.00161810151","0.0356917354","0.179790301","0.0226494489","0.0174150911","0.00481087169","-0.000960975465","-0.00161810151","0.0356917354","0.179790301","0.0765787539","0.256369055","2344.70862","2430.77722"
"0.0157005749","0.0133186605","0.0113076464","-0.00431683687","-0.00407092793","0.00998875927","0.00463392443","0.0157005749","0.013990812","0.010988761","-0.00431683687","-0.00407092793","0.00998875927","0.00463392443","0.0419278763","0.0465618007","28071.1949","28686.1174"
"0.00360552388","0.00174102975","0.0289195158","-0.00401168164","-0.0142599621","0.0986020009","0.539349405","0.00360552388","0.00175544802","0.0287657183","-0.00401168164","-0.0142599621","0.0986020009","0.539349405","0.114596427","0.653945832","7981.28913","8857.86414"
"0.0367448857","0.00838533106","0.017707199","-0.00391900995","-0.006904933","0.00160892431","0.265759801","0.0367448857","0.00893760107","0.0169425768","-0.00391900995","-0.006904933","0.00160892431","0.265759801","0.0536223971","0.319382198","5667.0259","5860.92488"
"0.00564491067","0.00202334445","0.0207510887","-0.00520773899","-0.00890800103","0.0516630536","0.291508737","0.00564491067","0.00204046633","0.020593175","-0.00520773899","-0.00890800103","0.0516630536","0.291508737","0.0659666575","0.357475394","7046.54576","7482.77922"
"0.023597557","0.00669458337","0.00320902386","-0.000447611686","-0.00102061247","0.0444918576","0.0173867786","0.023597557","0.00696147298","0.00311467373","-0.000447611686","-0.00102061247","0.0444918576","0.0173867786","0.0765247977","0.0939115762","7529.29285","8006.121"
"0.037723225","0.0195377164","0.0106387039","-0.00132081652","-0.00367360208","0","0.837094773","0.037723225","0.0231169484","0.0100625148","-0.00132081652","-0.00367360208","0","0.837094773","0.0629052268","0.9","1144.02698","1150.04427"
"0.00615779168","0.00519093267","0.00539405775","-0.000571446807","-0.00180844521","0.0116829024","-1.34306456e-05","0.00615779168","0.00529662356","0.005333529","-0.000571446807","-0.00180844521","0.0116829024","-1.34306456e-05","0.0260457925","0.0260323618","19475.4992","19828.595"
"0.00806988134","0.0044709271","0.0145318455","-0.0038534449","-0.00560970535","0.0181468893","0.00273847413","0.00806988134","0.00451875285","0.0143518616","-0.0038534449","-0.00560970535","0.0181468893","0.00273847413","0.035756393","0.0384948671","21530.4847","22171.8454"
"0.015113295","0.00633240305","0.00260185464","-0.000429671555","-0.000827451832","0.00649358997","0.136856775","0.015113295","0.0067744649","0.00254722756","-0.000429671555","-0.000827451832","0.00649358997","0.136856775","0.0292840192","0.166140794","2279.89647","2304.0094"
"-0.0105861717","-0.00625591909","0.0147325387","-0.00508581775","-0.00591703344","0.00800685035","-0.0185667227","-0.0105861717","-0.00619567586","0.014984916","-0.00508581775","-0.00591703344","0.00800685035","-0.0185667227","-0.00510555296","-0.0236722756","28168.4335","28221.7441"
"0.179470443","0.0341990771","0.0515560978","-0.0199555924","-0.026695293","0.087523714","0.593901553","0.179470443","0.0451458204","0.0424795193","-0.0199555924","-0.026695293","0.087523714","0.593901553","0.306098447","0.9","4809.82366","5779.89011"
"0.00857976312","0.00678884294","0.00780195496","-0.00117461165","-0.00270236295","0.0172669254","-0.00610549659","0.00857976312","0.00695843439","0.00768386467","-0.00117461165","-0.00270236295","0.0172669254","-0.00610549659","0.0365605118","0.0304550152","25263.9128","25936.3848"
"-0.00503530328","-0.00120216067","0.0430272975","-0.0634246833","-0.0276056787","0.0542043278","0.900036201","-0.00503530328","-0.00119507422","0.0432973633","-0.0634246833","-0.0276056787","0.0542043278","0.900036201","-3.6200607e-05","0.9","8766.70199","8764.53226"
"0.0405143279","0.0203522909","0.00657085638","-0.00082297169","-0.00212835573","0.0042534771","0.0985812703","0.0405143279","0.0233343847","0.00619385723","-0.00082297169","-0.00212835573","0.0042534771","0.0985812703","0.0687396249","0.167320895","7542.53727","7678.18793"
"0.0332631665","0.0196675386","0.0171147808","-0.00434899254","-0.00655108694","0.00424987811","0.029049833","0.0332631665","0.020950277","0.0162544227","-0.00434899254","-0.00655108694","0.00424987811","0.029049833","0.0633952845","0.0924451175","23409.3172","24213.276"
"-0.00804227067","-0.00420738307","0.0130092423","-0.00211452813","-0.0050515176","0.0656981146","0.0386169807","-0.00804227067","-0.00420259472","0.0131705773","-0.00211452813","-0.0050515176","0.0656981146","0.0386169807","0.0592916574","0.0979086381","6924.89179","7362.70225"
"0.0395348011","0.0156090915","0.00792690324","-0.00168400732","-0.00263508202","0.0254633602","0.242816821","0.0395348011","0.0177769451","0.00751262771","-0.00168400732","-0.00263508202","0.0254633602","0.242816821","0.0842150667","0.327031888","3787.67343","3950.27888"
"0.0182805321","0.00766157492","0.00376718076","-0.000380341933","-0.00121354631","0.0099352458","0.228941348","0.0182805321","0.00831254712","0.00367192333","-0.000380341933","-0.00121354631","0.0099352458","0.228941348","0.0380506453","0.266991993","1547.21199","1570.76204"
"0.0356147846","0.0103318324","0.0147256581","-0.00176496326","-0.005478916","0.0543362378","0.737926695","0.0356147846","0.011805226","0.0140787855","-0.00176496326","-0.005478916","0.0543362378","0.737926695","0.107764634","0.845691329","2362.91523","2539.76872"
"0.0227042654","0.02855679","0.0137188256","-0.00117657616","-0.00499558305","0.054806879","0.573938996","0.0227042654","0.0320641116","0.0130498752","-0.00117657616","-0.00499558305","0.054806879","0.573938996","0.113614601","0.687553597","1450.02451","1516.52302"
"-0.0107415086","-0.004368455","0.0130311027","-0.00145584361","-0.00507960454","0","-0.0312533958","-0.0107415086","-0.00420895956","0.0132310229","-0.00145584361","-0.00507960454","0","-0.0312533958","-0.00861430912","-0.0398677049","34875.1688","34943.0443"
"0.00229475629","0.00256490683","0.0157121907","-0.00283884168","-0.00623932323","0.0103783558","0.044582614","0.00229475629","0.00259016797","0.0156362041","-0.00283884168","-0.00623932323","0.0103783558","0.044582614","0.0218720448","0.0664546588","15801.9619","16083.918"
"-0.0585558806","-0.0174050896","0.0528197805","-0.0356880949","-0.0468095465","0.0569868859","0.948651945","-0.0585558806","-0.0157094296","0.0571618501","-0.0356880949","-0.0468095465","0.0569868859","0.948651945","-0.0486519453","0.9","10033.6524","9874.21441"
"-0.00596857633","-0.00113868502","0.0229504466","-0.00380503402","-0.010423752","0.0764787923","0.223454119","-0.00596857633","-0.00111761438","0.0231147291","-0.00380503402","-0.010423752","0.0764787923","0.223454119","0.0780931915","0.301547311","10844.4722","11718.8906"
"0.146231041","0.025783251","0.0681042501","-0.0465464156","-0.0484213608","0.246376869","0.508472365","0.146231041","0.034291297","0.0581087198","-0.0465464156","-0.0484213608","0.246376869","0.508472365","0.391527635","0.9","4311.53361","5555.19488"
"0.0262039639","0.00401325761","0.0259915508","-0.00970805367","-0.0117848788","0.170420562","0.694863598","0.0262039639","0.00433363185","0.0252291946","-0.00970805367","-0.0117848788","0.170420562","0.694863598","0.205136402","0.9","5073.10396","6031.90236"
"-0.000296784489","-8.30214242e-05","0.0266182305","-0.00789092292","-0.0127333835","0.0720235445","0.125277014","-0.000296784489","-8.29859309e-05","0.0266283441","-0.00789092292","-0.0127333835","0.0720235445","0.125277014","0.0776376627","0.202914677","9273.23823","9983.64082"
"0.0689306653","0.024152966","0.0287890603","-0.00486840952","-0.0125329631","0.23922001","0.556308671","0.0689306653","0.032316833","0.0263374727","-0.00486840952","-0.0125329631","0.23922001","0.556308671","0.343691329","0.9","1470.45296","1846.79674"
"0.0132948198","0.0133687029","0.0118583978","-0.00251952869","-0.00431727934","0.0252098774","0.0775521812","0.0132948198","0.0140820266","0.0115504228","-0.00251952869","-0.00431727934","0.0252098774","0.0775521812","0.0568949899","0.134447171","9469.39143","9794.6061"
"-0.000869817576","-0.000229217358","0.000756831068","-7.63441781e-05","-0.000239503383","0.00688329463","0.00046476737","-0.000869817576","-0.000228690211","0.000757663767","-7.63441781e-05","-0.000239503383","0.00688329463","0.00046476737","0.0062252432","0.00669001057","8129.48653","8184.63654"
"0.0148609573","0.0034323054","0.001685554","-0.000204880278","-0.000530434939","0.0168147495","0.0345901619","0.0148609573","0.00354472275","0.00165527364","-0.000204880278","-0.000530434939","0.0168147495","0.0345901619","0.036058251","0.0706484129","5644.59849","5801.76623"
"-0.00717434154","-0.00449705631","0.0344131706","-0.0168829768","-0.0191420236","0.00623688211","-0.0348482086","-0.00717434154","-0.00446709643","0.0348195635","-0.0168829768","-0.0191420236","0.00623688211","-0.0348482086","-0.00704634554","-0.0418945541","31340.4511","31265.3134"
"-0.00441651653","-0.00105702685","0.00527379479","-0.000780159008","-0.00179717849","0.00255585317","0.0401706419","-0.00441651653","-0.0010502783","0.00530282001","-0.000780159008","-0.00179717849","0.00255585317","0.0401706419","-0.000221232916","0.039949409","10890.078","10909.9914"
"0.0361212825","0.008787945","0.010741135","-0.00173360521","-0.00376569122","0.0066944514","0.537540208","0.0361212825","0.00917674251","0.010279491","-0.00173360521","-0.00376569122","0.0066944514","0.537540208","0.0568455175","0.594385725","2149.2808","2235.22841"
"0.0136678671","0.00575632265","0.0244411159","-0.0106928944","-0.0109675542","0.0274546177","0.0459582358","0.0136678671","0.00582381978","0.0239754129","-0.0106928944","-0.0109675542","0.0274546177","0.0459582358","0.0496594747","0.0956177106","23793.9929","24774.7716"
"0.0297421495","0.023851932","0.0121914148","-0.00165734147","-0.00432650022","0.0421709936","0.0234489052","0.0297421495","0.0255061444","0.0115712636","-0.00165734147","-0.00432650022","0.0421709936","0.0234489052","0.101972648","0.125421553","20951.5633","22423.9363"
"0.00519529183","0.00536611068","0.0119374201","-0.00210779922","-0.00443372522","0.00785712093","0.00943037576","0.00519529183","0.00547901374","0.0118126618","-0.00210779922","-0.00443372522","0.00785712093","0.00943037576","0.0238144191","0.0332447949","21367.1158","21679.8605"
"0.18306757","0.0318725415","0.0617099561","-0.045451974","-0.0370333931","0.27872372","0.42711158","0.18306757","0.0374740003","0.0507925909","-0.045451974","-0.0370333931","0.27872372","0.42711158","0.47288842","0.9","5308.7977","7298.84855"
"0.00256913494","0.000861645287","0.00782990807","-0.00170187915","-0.00274943124","0.100838944","-0.0240963957","0.00256913494","0.000863843734","0.00780313722","-0.00170187915","-0.00274943124","0.100838944","-0.0240963957","0.107648322","0.0835519261","12535.8133","13865.3793"
"0.0023152884","0.00166850332","0.00178721106","-0.000234117933","-0.00057152823","0.000744100769","0.00632117658","0.0023152884","0.0016755286","0.00178011944","-0.000234117933","-0.00057152823","0.000744100769","0.00632117658","0.00570945738","0.012030634","26938.4512","27037.2988"
"-0.00278608145","-0.000973187059","0.0181431552","-0.00291893699","-0.00757676711","0.00121000068","0.0149987411","-0.00278608145","-0.000970659277","0.0182116176","-0.00291893699","-0.00757676711","0.00121000068","0.0149987411","0.00509818331","0.0200969244","16852.3043","16960.243"
"0.0247493648","0.00865665365","0.00479132046","-0.00103459227","-0.00155523819","0.0203588616","0.189714017","0.0247493648","0.00961288807","0.00463643561","-0.00103459227","-0.00155523819","0.0203588616","0.189714017","0.0559663701","0.245680387","2741.75751","2821.60488"
"0.00882877137","0.00368654616","0.00108863911","-0.000247575829","-0.000341516351","0.108690643","-0.0611815289","0.00882877137","0.00376332773","0.00107518286","-0.000247575829","-0.000341516351","0.108690643","-0.0611815289","0.121705508","0.060523979","2972.37981","3313.1325"
