"HumCap_p","TecExt_p","DiaExt_p","FisExt_p","MktExt_p","RemEff_p","NatEff_p","HumCap2_p","TecExt2_p","DiaExt2_p","FisExt2_p","MktExt2_p","RemEff2_p","NatEff2_p","NIR6_NMp","NIR7_NMp","ynomig_p","ywdp"
"-0.00294297522","-0.00357432307","0.00501553896","-0.000652219699","-0.00863087333","0.0137129033","0.230519293","-0.00294297522","-0.00349948738","0.00504844116","-0.000652219699","-0.00863087333","0.0137129033","0.230519293","0.00292805099","0.233447344","5194.58227","5257.41429"
"0.00378556619","0.0029356757","0.00357959713","-0.0011354625","-0.00579525024","7.3321977e-05","0.0303954168","0.00378556619","0.00295910288","0.00355569842","-0.0011354625","-0.00579525024","7.3321977e-05","0.0303954168","0.00344344826","0.0338388651","20517.4872","20488.304"
"-0.00264684742","-0.0014758721","0.0102713676","-0.00200769753","-0.0209761812","0.00827726169","0.908557969","-0.00264684742","-0.00145827704","0.0103138888","-0.00200769753","-0.0209761812","0.00827726169","0.908557969","-0.00855796896","0.9","3956.96665","3939.16715"
"-0.00563167349","-0.00314270422","0.013316288","-0.00289268848","-0.0303943475","0.335467994","0.103650288","-0.00563167349","-0.00311877009","0.0134341644","-0.00289268848","-0.0303943475","0.335467994","0.103650288","0.306722869","0.410373157","8458.36462","11018.4916"
"-0.00697546163","-0.0181005715","0.00534600319","-0.000933195633","-0.00950728001","0.0993161774","0.830854328","-0.00697546163","-0.0170016795","0.00548350782","-0.000933195633","-0.00950728001","0.0993161774","0.830854328","0.0691456719","0.9","1992.63423","2208.22816"
"0.00706228854","0.00456352635","0.00392963164","-0.000736531889","-0.00639772112","0","0.147752923","0.00706228854","0.00465508059","0.00388447149","-0.000736531889","-0.00639772112","0","0.147752923","0.00842119351","0.156174117","5413.85591","5408.78048"
"-0.0214348787","-0.00925874528","0.0197557","-0.013839898","-0.0590106379","0.0259262004","0.588139173","-0.0214348787","-0.00903614892","0.0203812752","-0.013839898","-0.0590106379","0.0259262004","0.588139173","-0.0578622595","0.530276914","11639.4569","11179.3534"
"-0.0134999365","-0.00586822918","0.00498014853","-0.000744870096","-0.00869069693","0.0447733396","0.0457605563","-0.0134999365","-0.00564642207","0.00507850995","-0.000744870096","-0.00869069693","0.0447733396","0.0457605563","0.0209497554","0.0667103117","7710.8441","7975.93447"
"-1.15950897e-05","-5.98899852e-06","0.000151765292","-0.000154497164","-0.000222364354","0.188473264","-0.154859863","-1.15950897e-05","-5.98865711e-06","0.000151767961","-0.000154497164","-0.000222364354","0.188473264","-0.154859863","0.188230583","0.0333707202","1288.74157","1531.29039"
"-0.0196422405","-0.0178525767","0.0106120773","-0.00688623289","-0.022969543","0.0494084871","-0.0264603349","-0.0196422405","-0.0177297164","0.0110254755","-0.00688623289","-0.022969543","0.0494084871","-0.0264603349","-0.00733002872","-0.0337903636","16957.2867","17156.9685"
"0.0300588885","0.0602090662","0.0102400681","-0.00269313657","-0.0185194774","0.0690015494","-0.0918532641","0.0300588885","0.0680452997","0.00939224897","-0.00269313657","-0.0185194774","0.0690015494","-0.0918532641","0.148296958","0.0564436941","54894.6198","58027.0467"
"0.00418413522","0.00411972788","0.00852544085","-0.00380260277","-0.0161592637","0.0554280829","0.0231557059","0.00418413522","0.00414601862","0.00845522978","-0.00380260277","-0.0161592637","0.0554280829","0.0231557059","0.0522955204","0.0754512263","17370.3218","18169.2301"
"0.00063383678","0.000375301964","0.0126247224","-0.00814304503","-0.0277369786","0.0655239539","0.282082665","0.00063383678","0.000376300938","0.0126119951","-0.00814304503","-0.0277369786","0.0655239539","0.282082665","0.0432777914","0.325360456","6415.97828","6679.49559"
"0.0305557543","0.026813305","0.0109201188","-0.00886810517","-0.0210138686","0.198499947","0.387296619","0.0305557543","0.0292922928","0.0103276322","-0.00886810517","-0.0210138686","0.198499947","0.387296619","0.236907151","0.624203771","3902.47928","4610.69578"
"0.00261239743","0.00305978691","0.00204188675","-0.0003774702","-0.00315362397","0.0233308855","0.174757406","0.00261239743","0.0031191943","0.00203037011","-0.0003774702","-0.00315362397","0.0233308855","0.174757406","0.0275138624","0.202271268","1912.42821","1949.18812"
"-0.000595498708","-0.000742791894","0.000719821836","-0.000238423301","-0.00107478705","0.00154987341","-0.000119099524","-0.000595498708","-0.000740514459","0.000720786458","-0.000238423301","-0.00107478705","0.00154987341","-0.000119099524","-0.000381805708","-0.000500905232","20487.1269","20512.214"
"0.00735435774","0.00282138259","0.0139820574","-0.00898114548","-0.0317598823","0.0280313311","0.2976486","0.00735435774","0.00285107827","0.0138412128","-0.00898114548","-0.0317598823","0.0280313311","0.2976486","0.0114481011","0.309096701","14099.5676","14177.2261"
"-0.00108310195","-0.000850310915","0.0153159601","-0.00746969831","-0.0371096332","0.0519443978","0.550151985","-0.00108310195","-0.000847645027","0.0153456295","-0.00746969831","-0.0371096332","0.0519443978","0.550151985","0.0207476135","0.570899598","5012.50171","5120.09446"
"-0.00158524167","-0.00719646111","0.00225677306","-0.000603866188","-0.00356378467","0.0369761234","0.0719940226","-0.00158524167","-0.00708320836","0.00227676695","-0.000603866188","-0.00356378467","0.0369761234","0.0719940226","0.0262835428","0.0982775654","3315.57575","3449.01141"
"0.00112323622","0.000696463663","0.0201453577","-0.0254559071","-0.0576474086","0.0468254026","0.0797043473","0.00112323622","0.000697617494","0.0201087658","-0.0254559071","-0.0576474086","0.0468254026","0.0797043473","-0.0143128556","0.0653914917","20064.9243","19761.7086"
"0.000283617124","0.000110144617","0.000587394018","-3.70866077e-05","-0.000871924123","0.000816885394","0.0254037984","0.000283617124","0.000110202591","0.000587162816","-3.70866077e-05","-0.000871924123","0.000816885394","0.0254037984","0.000889030422","0.0262928289","5663.93086","5667.64889"
"0.000885278084","0.000354211909","0.00160582649","-0.000565598591","-0.00245810435","0.100227384","0.152329993","0.000885278084","0.000354863938","0.00160383855","-0.000565598591","-0.00245810435","0.100227384","0.152329993","0.100048997","0.25237899","1557.35762","1711.59145"
"-0.00304494849","-0.0167719967","0.00151577799","-0.000673271563","-0.002365864","0.00282153494","0.026572007","-0.00304494849","-0.0162401838","0.00154642337","-0.000673271563","-0.002365864","0.00282153494","0.026572007","-0.0185187679","0.00805323917","5296.77322","5365.41406"
"0.000157007153","7.06319826e-05","0.00246114315","-0.000469012489","-0.00387383554","0","0.158188036","0.000157007153","7.06731475e-05","0.00246058303","-0.000469012489","-0.00387383554","0","0.158188036","-0.00165406574","0.15653397","2944.55276","2939.14932"
"-0.0359724102","-0.0504688076","0.0126573029","-0.00653700516","-0.0318065267","0.0139291594","-0.0303571713","-0.0359724102","-0.0396878981","0.0138549409","-0.00653700516","-0.0318065267","0.0139291594","-0.0303571713","-0.0981982873","-0.128555459","22590.398","22825.0793"
"0.0012656974","0.0028193265","0.000567292252","-0.000146379276","-0.000838414332","0.00213496978","0.0753594547","0.0012656974","0.00284998589","0.000564984278","-0.000146379276","-0.000838414332","0.00213496978","0.0753594547","0.00580249232","0.081161947","1625.50497","1624.31194"
"-0.00325377039","-0.00156835872","0.0024855531","-0.000956866487","-0.00393669245","0.00449431355","0.00652686205","-0.00325377039","-0.00156211656","0.00249759683","-0.000956866487","-0.00393669245","0.00449431355","0.00652686205","-0.00273582139","0.00379104066","19635.8461","19634.1792"
"-0.00369424706","-0.0016108965","0.00101946963","-0.000689194676","-0.00154274996","0.00760833865","0.0182667558","-0.00369424706","-0.00158863322","0.00102490691","-0.000689194676","-0.00154274996","0.00760833865","0.0182667558","0.00109072008","0.0193574759","6697.24835","6733.33773"
"0.000698010531","0.00277525492","0.000285883548","-5.80347409e-05","-0.000419131194","0.0161732637","0.0281941078","0.000698010531","0.00279386676","0.000284894036","-5.80347409e-05","-0.000419131194","0.0161732637","0.0281941078","0.0194552468","0.0476493546","1442.39415","1462.37976"
"0.000142286749","5.45617933e-05","0.00118580862","-0.000307139994","-0.00179352975","0.0857582337","-0.0102284785","0.000142286749","5.45797423e-05","0.00118557524","-0.000307139994","-0.00179352975","0.0857582337","-0.0102284785","0.0850402211","0.0748117426","3999.12305","4338.09901"
"0.0102715462","0.00644579939","0.0104592471","-0.00505659681","-0.0209032794","0.0972376055","0.801545678","0.0102715462","0.00666018135","0.0102872712","-0.00505659681","-0.0209032794","0.0972376055","0.801545678","0.0984543219","0.9","3552.6154","3845.01018"
"0.012534769","0.0226760213","0.00666720969","-0.00287698241","-0.0115189818","0.00463910931","0.00715245108","0.012534769","0.0237409316","0.00644043682","-0.00287698241","-0.0115189818","0.00463910931","0.00715245108","0.032121145","0.0392735961","29022.2087","29014.8166"
"0.0167467232","0.0606688353","0.00498833013","-0.00225347798","-0.00780949882","0.00565988346","-0.000240091266","0.0167467232","0.068201504","0.00462990356","-0.00225347798","-0.00780949882","0.00565988346","-0.000240091266","0.0780007952","0.077760704","36928.0668","36683.1694"
"-0.000338541012","-0.000225838105","0.00132948516","-0.000355697351","-0.00202145115","0.125874153","-0.104448386","-0.000338541012","-0.000225411641","0.00133023592","-0.000355697351","-0.00202145115","0.125874153","-0.104448386","0.12426211","0.0198137243","11132.7248","12520.3477"
"0.0348236504","0.0746892097","0.0159948088","-0.0129483158","-0.0337466934","0.00576761654","0.0531827659","0.0348236504","0.0845540573","0.0144160644","-0.0129483158","-0.0337466934","0.00576761654","0.0531827659","0.0845802763","0.137763042","22034.7033","21677.1883"
"5.32992354e-05","3.35678619e-05","0.000174683118","-5.41058355e-05","-0.000256097051","0.00166412786","0.00978975836","5.32992354e-05","3.3571077e-05","0.000174667945","-5.41058355e-05","-0.000256097051","0.00166412786","0.00978975836","0.00161547519","0.0114052336","4291.24653","4297.93228"
"0.00469539987","0.00570281318","0.00196363807","-0.000330615219","-0.00301037422","0.0267143509","0.0527568846","0.00469539987","0.00583967171","0.00194342987","-0.000330615219","-0.00301037422","0.0267143509","0.0527568846","0.0357352126","0.0884920972","5202.99015","5323.44025"
"-0.000646149816","-0.000378857439","0.00809482436","-0.00254968654","-0.015306655","0.0167239745","0.221994536","-0.000646149816","-0.000378499821","0.00810313012","-0.00254968654","-0.015306655","0.0167239745","0.221994536","0.00593745008","0.227931986","11759.6266","11835.4065"
"0.0030078682","0.00226727727","0.00624498797","-0.00158362452","-0.0110284685","0.0173762442","0.121866493","0.0030078682","0.00227863435","0.00621221762","-0.00158362452","-0.0110284685","0.0173762442","0.121866493","0.0162842846","0.138150778","10185.5372","10314.2066"
"0.0227278035","0.0126416135","0.0078585095","-0.00179653724","-0.0140965756","0.0839018158","0.347854649","0.0227278035","0.0127592493","0.00759005372","-0.00179653724","-0.0140965756","0.0839018158","0.347854649","0.111236629","0.459091279","6337.33765","6926.34831"
"0.00124074887","0.000495474856","0.00147718733","-0.000233232776","-0.00225097625","0.000742817351","0.081690418","0.00124074887","0.000496141285","0.00147462704","-0.000233232776","-0.00225097625","0.000742817351","0.081690418","0.00147201938","0.0831624374","3644.07914","3646.22634"
"0.012832114","0.0189599295","0.0112587097","-0.00619969035","-0.0226452875","0.0234174009","0.111030842","0.012832114","0.0198420643","0.0109118013","-0.00619969035","-0.0226452875","0.0234174009","0.111030842","0.0376231764","0.148654018","13169.1559","13263.8493"
"0.0134991727","0.0103420497","0.0145690761","-0.0101119615","-0.033095392","0.0288709821","0.082765144","0.0134991727","0.0107115701","0.0142298198","-0.0101119615","-0.033095392","0.0288709821","0.082765144","0.0240739272","0.106839071","15947.4562","16016.1333"
"0.00323635451","0.00231392673","0.0036490301","-0.00080628322","-0.00592832198","0.0237424574","0.0565877493","0.00323635451","0.0023346183","0.00362888874","-0.00080628322","-0.00592832198","0.0237424574","0.0565877493","0.0262071636","0.0827949129","6619.78003","6762.77839"
"0.000282766895","0.000190900031","0.000478565743","-0.00015847126","-0.000707938268","0.00923744676","0.00211547079","0.000282766895","0.000190995247","0.00047833917","-0.00015847126","-0.000707938268","0.00923744676","0.00211547079","0.0093232699","0.0114387407","9952.75396","10042.3671"
"-0.00458523987","-0.00244233567","0.0129058761","-0.00564115235","-0.0289655595","0.00964775303","0.36963306","-0.00458523987","-0.00242087291","0.012997215","-0.00564115235","-0.0289655595","0.00964775303","0.36963306","-0.0190806583","0.350552402","5958.89983","5874.71534"
"-0.00266603776","-0.0105221819","0.00104530486","-0.000361665154","-0.00159618532","0.00981591083","0.0750654224","-0.00266603776","-0.0102495769","0.00105927481","-0.000361665154","-0.00159618532","0.00981591083","0.0750654224","-0.00428485448","0.0707805679","2481.29314","2523.51783"
"0.000477742472","0.000294994659","0.000636931194","-0.000244065054","-0.000946540331","0.0010919814","0.00710296489","0.000477742472","0.000295141782","0.000636439394","-0.000244065054","-0.000946540331","0.0010919814","0.00710296489","0.00131104434","0.00841400924","14493.4487","14506.176"
"-0.000248204411","-0.000120775341","0.000990412206","-0.000161163386","-0.00148979739","0.0231948522","0.0334850794","-0.000248204411","-0.000120638249","0.000990777783","-0.000161163386","-0.00148979739","0.0231948522","0.0334850794","0.0221653239","0.0556504032","3997.07124","4086.90299"
"-0.00446636001","-0.00333997598","0.00576126977","-0.00268770356","-0.0101733777","0.0887077888","0.177767447","-0.00446636001","-0.00324556726","0.00580659802","-0.00268770356","-0.0101733777","0.0887077888","0.177767447","0.0738016413","0.251569088","3705.92975","4011.88793"
"0.00183043771","0.00123080495","0.00437717664","-0.00111265849","-0.00729814577","0","-0.00131209878","0.00183043771","0.00123013359","0.00436381794","-0.00111265849","-0.00729814577","0","-0.00131209878","-0.000972384961","-0.00228448374","39772.9641","39683.8674"
"0.000762103843","0.000288765002","0.00137113133","-0.00119107373","-0.00208396879","0.0164389684","0.0446241679","0.000762103843","0.000288983554","0.00136969197","-0.00119107373","-0.00208396879","0.0164389684","0.0446241679","0.0155859261","0.060210094","4314.19134","4379.07082"
"0.00297581167","0.0024607478","0.00387506355","-0.000823773148","-0.00634157505","0.0107858084","0.552433264","0.00297581167","0.00250959273","0.00385411045","-0.000823773148","-0.00634157505","0.0107858084","0.552433264","0.0129320832","0.565365348","1955.85123","1967.23803"
"0.00700964683","0.00461432508","0.0215218287","-0.0174269405","-0.0636394175","0.219865665","0.728054892","0.00700964683","0.00471628238","0.0212745341","-0.0174269405","-0.0636394175","0.219865665","0.728054892","0.171945108","0.9","6111.23232","7039.1718"
"0.00346364713","0.0026745852","0.00773692225","-0.000980219648","-0.014328683","0","0.473076941","0.00346364713","0.00273471409","0.00768972096","-0.000980219648","-0.014328683","0","0.473076941","-0.0014337481","0.471643193","3811.55382","3776.8616"
"0.00130975638","0.000683412683","0.00753666501","-0.00321293274","-0.0139381439","0.163737995","0.231260296","0.00130975638","0.000685098542","0.00752167304","-0.00321293274","-0.0139381439","0.163737995","0.231260296","0.156116752","0.387377049","3038.13263","3501.96824"
"-0.0225005266","-0.0429574726","0.0154911769","-0.0254459001","-0.0418630527","0.0221561072","0.598600974","-0.0225005266","-0.0348967543","0.0165762233","-0.0254459001","-0.0418630527","0.0221561072","0.598600974","-0.0951196679","0.503481306","3421.25223","3441.67357"
"-0.0288916646","-0.0194950798","0.0245601644","-0.0609482527","-0.0913849759","0.00232477121","1.02080159","-0.0288916646","-0.0175170147","0.0258089768","-0.0609482527","-0.0913849759","0.00232477121","1.02080159","-0.173835037","0.846966555","7700.94021","6767.76156"
"0.0160672016","0.0602697848","0.0122744465","-0.00540690233","-0.0240653153","0.0274783435","-0.00821021617","0.0160672016","0.0675249964","0.0114039066","-0.00540690233","-0.0240653153","0.0274783435","-0.00821021617","0.0866175588","0.0784073426","18001.516","17820.497"
"-0.000260900487","-0.000580879947","0.00608111018","-0.00253203883","-0.0107606065","0.00705101145","0.0089588358","-0.000260900487","-0.000580083235","0.00608623345","-0.00253203883","-0.0107606065","0.00705101145","0.0089588358","-0.00100230409","0.00795653172","21576.7588","21574.2523"
"0.0118429653","0.0300077884","0.00446550909","-0.00171334314","-0.00715041504","0.0205350505","-0.00204008727","0.0118429653","0.0316370655","0.00428613127","-0.00171334314","-0.00715041504","0.0205350505","-0.00204008727","0.0579875551","0.0559474679","28768.2045","29307.1753"
"0.00114010489","0.000564611252","0.000821131293","-0.000392220484","-0.00122608289","0.0260588088","0.0270274538","0.00114010489","0.000566655458","0.00081973388","-0.000392220484","-0.00122608289","0.0260588088","0.0270274538","0.0269663528","0.0539938066","3936.30899","4037.05529"
"-0.00083729132","-0.000594032068","0.00244102546","-0.000966819277","-0.00384660906","0.0091178961","0.00821564568","-0.00083729132","-0.000592428584","0.00244452437","-0.000966819277","-0.00384660906","0.0091178961","0.00821564568","0.00531416983","0.0135298155","17009.4882","17120.4088"
"0.00208487767","0.0148761976","0.000334482286","-4.55581859e-05","-0.000484534693","0","0.0332556162","0.00208487767","0.0151401948","0.000328903725","-4.55581859e-05","-0.000484534693","0","0.0332556162","0.0167654647","0.0500210809","2041.18145","2026.33642"
"0.0050340439","0.00217204426","0.00221768693","-0.000702241037","-0.00343836911","0.0884886413","0.241190375","0.0050340439","0.00221358211","0.00220182041","-0.000702241037","-0.00343836911","0.0884886413","0.241190375","0.0937718062","0.334962181","1491.803","1622.39586"
"-4.0644134e-05","-2.56136573e-05","0.00121293343","-0.000315833253","-0.00183660532","0.007603444","0.00800937013","-4.0644134e-05","-2.56111627e-05","0.00121301381","-0.000315833253","-0.00183660532","0.007603444","0.00800937013","0.00659768106","0.0146070512","12565.6854","12649.0445"
"0.000507590337","0.000294471171","0.000220408467","-6.22595283e-05","-0.000323356121","0.216570682","-0.170725428","0.000507590337","0.000294885889","0.000220231828","-6.22595283e-05","-0.000323356121","0.216570682","-0.170725428","0.217207537","0.0464821088","1385.01321","1684.89598"
"-0.00030603609","-0.000171304285","0.000406581942","-8.64075883e-05","-0.000600696556","0.0017896144","0.00648790062","-0.00030603609","-0.000171174013","0.000406776112","-8.64075883e-05","-0.000600696556","0.0017896144","0.00648790062","0.00103175182","0.00751965244","7615.11145","7625.60687"
"-0.0463438694","-0.0277404753","0.0267918399","-0.0465515099","-0.115417774","0.179578941","0.693834962","-0.0463438694","-0.0237509728","0.028935508","-0.0465515099","-0.115417774","0.179578941","0.693834962","-0.0296828479","0.664152114","12944.952","13280.4214"
"-0.0453193677","-0.0341962497","0.0185788814","-0.0117772183","-0.0580205835","0.00436739942","0.0247085859","-0.0453193677","-0.0287832355","0.0201838095","-0.0117772183","-0.0580205835","0.00436739942","0.0247085859","-0.126367138","-0.101658553","34628.6791","32768.2642"
"-0.00649016091","-0.00313260417","0.00909613529","-0.00603181902","-0.0179845374","0.0350527734","0.0893604661","-0.00649016091","-0.0030835338","0.00918451573","-0.00603181902","-0.0179845374","0.0350527734","0.0893604661","0.0105097871","0.0998702533","9785.21384","9950.11205"
"0.00201924046","0.00116011275","0.00701757185","-0.00177424288","-0.0127405461","0.00357720835","0.0428664862","0.00201924046","0.00116690134","0.00699533122","-0.00177424288","-0.0127405461","0.00357720835","0.0428664862","-0.000740655531","0.0421258306","13263.3948","13220.6193"
"0.00125533935","0.00347653951","0.000763266498","-0.000245804272","-0.00113413512","0.00786405102","0.0759668412","0.00125533935","0.0035154523","0.000759671823","-0.000245804272","-0.00113413512","0.00786405102","0.0759668412","0.011979257","0.0879460982","1967.94858","1976.4947"
"-0.00175273291","-0.00149577456","0.00132579692","-0.000170708676","-0.00202126425","0.0253479934","0.0628719928","-0.00175273291","-0.00147816794","0.00133011782","-0.000170708676","-0.00202126425","0.0253479934","0.0628719928","0.0212333099","0.0841053027","3025.4292","3102.33029"
"0.00474471332","0.00397484356","0.00532307645","-0.0028769917","-0.0090885043","0.0342481937","0.11934549","0.00474471332","0.00401760667","0.0052770628","-0.0028769917","-0.0090885043","0.0342481937","0.11934549","0.036325331","0.155670821","5916.9739","6091.30376"
"0.00376814351","0.00399478884","0.00810057541","-0.00344497736","-0.0151513586","0.00361060263","0.0692966062","0.00376814351","0.00404634066","0.0080381756","-0.00344497736","-0.0151513586","0.00361060263","0.0692966062","0.000877774421","0.0701743806","14974.4195","14879.5866"
"0.00267419074","0.00372907349","0.00102986752","0.000163669946","-0.00154027753","0.000658276664","-0.00104453682","0.00267419074","0.00374972104","0.00102331497","0.000163669946","-0.00154027753","0.000658276664","-0.00104453682","0.00671480082","0.005670264","54243.3901","54354.5786"
"-0.00186920811","-0.00116090468","0.00138240641","-0.000629065451","-0.00211081846","0.0258696253","-0.00672557947","-0.00186920811","-0.00115375799","0.00138660799","-0.000629065451","-0.00211081846","0.0258696253","-0.00672557947","0.021482035","0.0147564555","10054.8752","10296.1308"
"-0.0592521011","-0.0282564045","0.0233320353","-0.0387884678","-0.0897237463","0.0574718965","1.03521679","-0.0592521011","-0.0255220941","0.0255695921","-0.0387884678","-0.0897237463","0.0574718965","1.03521679","-0.135216788","0.9","9160.39051","8455.26362"
"0.00339047226","0.00249569243","0.00347096401","-0.00190440344","-0.00560530067","0.000487900954","0.0297205926","0.00339047226","0.00250903975","0.00345065289","-0.00190440344","-0.00560530067","0.000487900954","0.0297205926","0.00233532553","0.0320559181","18333.918","18306.7386"
"0.00114833644","0.000559557592","0.00448573897","-0.00185020454","-0.00751673087","0.0324544785","0.232915029","0.00114833644","0.000561847295","0.00447809087","-0.00185020454","-0.00751673087","0.0324544785","0.232915029","0.0292811761","0.262196205","4776.70032","4908.77577"
"0.00165109027","0.00199536395","0.00341921459","-0.001513015","-0.00552634977","0.0232678376","0.0455691132","0.00165109027","0.00201496537","0.00340679188","-0.001513015","-0.00552634977","0.0232678376","0.0455691132","0.0232941416","0.0688632548","7446.37413","7583.64668"
"0.000326860868","0.000184276521","0.0279283382","-0.0531739161","-0.107066627","0.213848155","0.753313942","0.000326860868","0.000184471621","0.0279140703","-0.0531739161","-0.107066627","0.213848155","0.753313942","0.0820470873","0.835361029","9959.61872","10680.4705"
"0.00014236685","5.47124853e-05","0.00138520703","-0.000531104493","-0.00210816035","0.0306236361","0.000631716205","0.00014236685","5.47214366e-05","0.00138493409","-0.000531104493","-0.00210816035","0.0306236361","0.000631716205","0.0295666576","0.0301983738","7274.41016","7488.30436"
"-0.0174987018","-0.00953365344","0.00273073723","-0.00129490904","-0.00446705964","0.0044358273","0.0270404465","-0.0174987018","-0.00870660923","0.00280660641","-0.00129490904","-0.00446705964","0.0044358273","0.0270404465","-0.0256277594","0.00141268714","9235.20413","9244.26594"
"0.00407233041","0.00301591886","0.00221670879","-0.000254971183","-0.00343717771","0.0259724078","0.262303669","0.00407233041","0.00309423469","0.00220110679","-0.000254971183","-0.00343717771","0.0259724078","0.262303669","0.0315852169","0.293888886","1638.03654","1675.24702"
"0.00471647987","0.00250587248","0.00147186079","-0.000127180409","-0.00222971685","0.00487878391","0.19248206","0.00471647987","0.00256644881","0.00146130672","-0.000127180409","-0.00222971685","0.00487878391","0.19248206","0.0112160998","0.20369816","1907.68333","1915.07348"
"0.00449192246","0.00250827538","0.00464392342","-0.000665251676","-0.0077741357","0.141140228","0.332451921","0.00449192246","0.00256864603","0.00461164102","-0.000665251676","-0.0077741357","0.141140228","0.332451921","0.144344962","0.476796883","2146.24833","2437.89677"
