"HumCap_p","TecExt_p","DiaExt_p","FisExt_p","MktExt_p","RemEff_p","NatEff_p","HumCap2_p","TecExt2_p","DiaExt2_p","FisExt2_p","MktExt2_p","RemEff2_p","NatEff2_p","NIR6_NSp","NIR7_NSp","ynoselec_p","ywdp"
"-0.00294297522","-0.00357432307","0.00501553896","0.00931704538","0.000524842884","-0.000105792727","0.245199383","-0.00294297522","-0.00349948738","0.00504844116","3.96385479e-05","0.000524842884","0.0137223969","0.245199383","0.0082343362","0.25343372","5214.45417","5257.41429"
"0.00378556619","0.0029356757","0.00357959713","-0.00482750826","0.00020492056","-4.0175827e-07","0.0316819549","0.00378556619","0.00295910288","0.00355569842","4.01551861e-05","0.00020492056","7.34082736e-05","0.0316819549","0.00567784957","0.0373598045","20372.6077","20488.304"
"-0.00264684742","-0.0014758721","0.0102713676","0.00407687006","0.000946078869","-8.4119474e-05","0.888912523","-0.00264684742","-0.00145827704","0.0103138888","9.0266024e-05","0.000946078869","0.00829466202","0.888912523","0.0110874775","0.9","3895.93021","3939.16715"
"-0.00563167349","-0.00314270422","0.013316288","0.00530249144","0.00129353952","-0.00247849736","0.445948562","-0.00563167349","-0.00311877009","0.0134341644","0.000122486613","0.00129353952","0.336482424","0.445948562","0.0086594439","0.454608006","10923.7752","11018.4916"
"-0.00697546163","-0.0181005715","0.00534600319","0.0406653001","0.00568636934","-0.00189393276","0.875272293","-0.00697546163","-0.0170016795","0.00548350782","0.000556552464","0.00568636934","0.0994642717","0.875272293","0.0247277067","0.9","2154.64405","2208.22816"
"0.00706228854","0.00456352635","0.00392963164","-0.00934819766","0.000102913747","0","0.148612508","0.00706228854","0.00465508059","0.00388447149","1.18447053e-05","0.000102913747","0","0.148612508","0.00631016261","0.15492267","5374.86075","5408.78048"
"-0.0214348787","-0.00925874528","0.0197557","0.0164087088","0.00142708465","-0.000140188735","0.637407488","-0.0214348787","-0.00903614892","0.0203812752","0.000335991924","0.00142708465","0.0262988852","0.637407488","0.00675768073","0.644165169","11104.2075","11179.3534"
"-0.0134999365","-0.00586822918","0.00498014853","0.0137627325","0.000412384001","2.68163469e-05","0.0913585413","-0.0134999365","-0.00564642207","0.00507850995","3.53235048e-05","0.000412384001","0.0448082975","0.0913585413","-0.000186084328","0.091172457","7977.41955","7975.93447"
"-1.15950897e-05","-5.98899852e-06","0.000151765292","1.79609268e-05","1.04722515e-06","-2.41305131e-05","0.0337979983","-1.15950897e-05","-5.98865711e-06","0.000151767961","7.27696476e-07","1.04722515e-06","0.188502524","0.0337979983","0.000129058843","0.0339270572","1531.09279","1531.29039"
"-0.0196422405","-0.0178525767","0.0106120773","0.0194196516","0.000320174948","0.000353732255","0.0297867655","-0.0196422405","-0.0177297164","0.0110254755","9.63471808e-05","0.000320174948","0.049755878","0.0297867655","-0.00678918116","0.0229975843","17274.2843","17156.9685"
"0.0324639855","0.0639448062","0.0102977443","-0.0963282188","0.00017590096","-0.0244882688","0.00430034055","0.0324639855","0.0728272984","0.00939224897","2.5603851e-05","0.00017590096","0.0950182254","0.00430034055","-0.0139340507","-0.00963371011","58847.1704","58027.0467"
"0.0112177393","0.0108423824","0.00864175318","-0.0146558714","0.000221440352","-0.00920886082","0.0919713121","0.0112177393","0.011026923","0.00845522978","5.68773284e-05","0.000221440352","0.0646667949","0.0919713121","0.00705858292","0.099029895","18041.852","18169.2301"
"0.00063383678","0.000375301964","0.0126247224","-0.00065830924","0.00102040331","-0.00080429833","0.35988391","0.00063383678","0.000376300938","0.0126119951","0.000301235466","0.00102040331","0.0660817991","0.35988391","0.0131916568","0.373075567","6592.44153","6679.49559"
"0.0305557543","0.026813305","0.0109201188","-0.0509372034","0.00122271543","-0.00289657484","0.603713711","0.0305557543","0.0292922928","0.0103276322","0.000519836694","0.00122271543","0.200380127","0.603713711","0.0156781152","0.619391826","4539.43881","4610.69578"
"0.00261239743","0.00305978691","0.00204188675","-0.00820161334","0.000252814","1.11198893e-05","0.198565846","0.00261239743","0.0031191943","0.00203037011","3.0254233e-05","0.000252814","0.0233404017","0.198565846","-0.000223608362","0.198342238","1949.62418","1949.18812"
"-0.000595498708","-0.000742791894","0.000719821836","0.00161532294","3.3478138e-05","-1.54298568e-06","0.00167857714","-0.000595498708","-0.000740514459","0.000720786458","7.42649806e-06","3.3478138e-05","0.00155025453","0.00167857714","0.00102878932","0.00270736646","20491.1322","20512.214"
"0.00629670779","0.00241807973","0.013961836","-0.0047763535","4.90760259e-05","-0.000616465765","0.338328993","0.00629670779","0.00243984433","0.0138412128","1.3883524e-05","4.90760259e-05","0.0283927986","0.338328993","0.0173328803","0.355661873","13935.669","14177.2261"
"-0.00108310195","-0.000850310915","0.0153159601","0.0016327059","3.31613433e-05","-0.000746751674","0.61491115","-0.00108310195","-0.000847645027","0.0153456295","6.67516634e-06","3.31613433e-05","0.0523356762","0.61491115","0.0143016628","0.629212813","5047.89872","5120.09446"
"-0.00158524167","-0.00719646111","0.00225677306","0.0141419625","0.000189799348","-0.000271772115","0.10994768","-0.00158524167","-0.00708320836","0.00227676695","3.2161476e-05","0.000189799348","0.0369996555","0.10994768","0.00753506004","0.11748274","3423.2124","3449.01141"
"0.00112323622","0.000696463663","0.0201453577","-0.00104634499","0.0002037753","-0.000959116948","0.157020706","0.00112323622","0.000697617494","0.0201087658","9.16469716e-05","0.0002037753","0.0480529248","0.157020706","0.0201633709","0.177184077","19371.0435","19761.7086"
"0.000283617124","0.000110144617","0.000587394018","-0.000231859994","3.06745968e-06","-6.11611912e-07","0.0262594898","0.000283617124","0.000110202591","0.000587162816","1.30436798e-07","3.06745968e-06","0.000816915797","0.0262594898","0.000751751613","0.0270112414","5663.39141","5667.64889"
"0.000885278084","0.000354211909","0.00160582649","-0.00076081843","3.45507813e-05","-0.000189990503","0.253466179","0.000885278084","0.000354863938","0.00160383855","7.95235591e-06","3.45507813e-05","0.100284902","0.253466179","0.00192905833","0.255395237","1708.29594","1711.59145"
"-0.00304494849","-0.0167719967","0.00151577799","0.0316651167","0.0005123228","-3.76314926e-05","0.0302749614","-0.00304494849","-0.0162401838","0.00154642337","0.000145870808","0.0005123228","0.00282384773","0.0302749614","0.0138386407","0.0441136022","5292.14049","5365.41406"
"0.000157007153","7.06319826e-05","0.00246114315","-0.000184018466","2.40215065e-05","0","0.158734864","0.000157007153","7.06731475e-05","0.00246058303","2.90719059e-06","2.40215065e-05","0","0.158734864","0.00252878533","0.16126365","2931.73541","2939.14932"
"-0.0359724102","-0.0504688076","0.0126573029","0.11239173","0.0152856151","-0.00053547731","-0.00631928037","-0.0359724102","-0.0396878981","0.0138549409","0.00313251963","0.0152856151","0.014064734","-0.00631928037","0.0533579532","0.0470386728","21651.8475","22825.0793"
"0.00126569739","0.0028193265","0.000567292252","-0.00652727679","5.76804897e-05","3.99507994e-06","0.0776590281","0.00126569739","0.00284998589","0.000564984278","1.00708068e-05","5.76804897e-05","0.00213530384","0.0776590281","-0.00181328507","0.0758457431","1627.2628","1624.31194"
"-0.00325377039","-0.00156835872","0.0024855531","0.00268125602","0.000124783624","-1.54368612e-06","0.0120217723","-0.00325377039","-0.00156211656","0.00249759683","3.03502827e-05","0.000124783624","0.00449875466","0.0120217723","0.000467919945","0.0124896922","19624.9951","19634.1792"
"-0.00369424706","-0.0016108965","0.00101946963","0.00431834884","2.69678329e-05","-2.46896408e-07","0.0265952304","-0.00369424706","-0.00158863322","0.00102490691","1.20534425e-05","2.69678329e-05","0.00761367767","0.0265952304","5.9395842e-05","0.0266546263","6732.93781","6733.33773"
"0.000698010531","0.00277525492","0.000285883548","-0.00559103075","1.92141801e-05","2.91577013e-05","0.0444016056","0.000698010531","0.00279386676","0.000284894036","2.66041957e-06","1.92141801e-05","0.0161742454","0.0444016056","-0.00178350987","0.0426180957","1464.99264","1462.37976"
"0.000142286749","5.45617933e-05","0.00118580862","-0.000117077776","4.75894328e-05","-9.99903805e-05","0.0759689548","0.000142286749","5.45797423e-05","0.00118557524","8.15119736e-06","4.75894328e-05","0.0857852808","0.0759689548","0.00121317844","0.0771821333","4332.84225","4338.09901"
"0.0102715462","0.00644579939","0.0104592471","-0.0141692671","0.000796798466","-0.00115825479","0.887354131","0.0102715462","0.00666018135","0.0102872712","0.000193277801","0.000796798466","0.0977506852","0.887354131","0.0126458693","0.9","3796.95608","3845.01018"
"0.017567833","0.0307115243","0.00675137697","-0.0444359488","9.30202822e-05","-0.000563690578","0.0152954732","0.017567833","0.0326894331","0.00644043682","2.06136409e-05","9.30202822e-05","0.00516925446","0.0152954732","0.0101241152","0.0254195884","28723.9846","29014.8166"
"0.0183736672","0.0645537725","0.00501384961","-0.0906607737","3.44619298e-05","-0.000618982809","0.00831361693","0.0183736672","0.0731204803","0.00462990356","4.00256777e-06","3.44619298e-05","0.00631024908","0.00831361693","-0.00330400521","0.00500961173","36804.7767","36683.1694"
"-0.000338541012","-0.000225838105","0.00132948516","0.000652528863","0.000105445217","-0.000158546075","0.021966722","-0.000338541012","-0.000225411641","0.00133023592","1.85570667e-05","0.000105445217","0.125921279","0.021966722","0.00136453405","0.0233312561","12503.2847","12520.3477"
"0.044141635","0.0883144598","0.01632556","-0.12234313","8.66294619e-05","-0.00164232338","0.0744891947","0.044141635","0.10240101","0.0144160644","4.65436002e-06","8.66294619e-05","0.00731542439","0.0744891947","0.0248828307","0.0993720254","21150.8497","21677.1883"
"5.32992354e-05","3.35678619e-05","0.000174683118","-5.70184092e-05","2.30325842e-07","-3.39819976e-07","0.0115090038","5.32992354e-05","3.3571077e-05","0.000174667945","4.86618463e-08","2.30325842e-07","0.00166421799","0.0115090038","0.000204422312","0.0117134261","4297.05387","4297.93228"
"0.00469539987","0.00570281318","0.00196363807","-0.012500401","0.000136634869","3.60617871e-06","0.0798408404","0.00469539987","0.00583967171","0.00194342987","1.50055868e-05","0.000136634869","0.026723587","0.0798408404","1.69120688e-06","0.0798425316","5323.43125","5323.44025"
"-0.000646149816","-0.000378857439","0.00809482436","0.00069018373","0.00038892036","-0.000127972409","0.242093375","-0.000646149816","-0.000378499821","0.00810313012","6.4800097e-05","0.00038892036","0.0167678109","0.242093375","0.00802094878","0.250114323","11741.1944","11835.4065"
"0.0030078682","0.00226727727","0.00624498797","-0.00349038179","6.44127443e-05","-0.000137358937","0.141197648","0.0030078682","0.00227863435","0.00621221762","9.25235955e-06","6.44127443e-05","0.0174039663","0.141197648","0.00795680547","0.149154454","10232.7811","10314.2066"
"0.0227278035","0.0126416135","0.0078585095","-0.0168902379","0.000352059721","-0.0020421963","0.436439871","0.0227278035","0.0127592493","0.00759005372","4.48823788e-05","0.000352059721","0.0840565923","0.436439871","0.0246475521","0.461087423","6759.68007","6926.34831"
"0.00124074887","0.000495474856","0.00147718733","-0.000879389407","1.47368893e-05","-1.73287138e-06","0.0826891386","0.00124074887","0.000496141285","0.00147462704","1.52639678e-06","1.47368893e-05","0.000742991775","0.0826891386","0.00234702566","0.0850361643","3637.68847","3646.22634"
"0.0122878653","0.0182006592","0.011244486","-0.0288459573","0.000337470704","-0.000715142475","0.142347125","0.0122878653","0.0190126364","0.0109118013","9.34150659e-05","0.000337470704","0.0239872721","0.142347125","0.0125093815","0.154856506","13099.9221","13263.8493"
"0.0158812662","0.012119232","0.0146282618","-0.0228923548","3.9294667e-06","-0.00300137598","0.125979062","0.0158812662","0.0126291819","0.0142298198","-1.25464392e-05","3.9294667e-06","0.0316591941","0.125979062","0.0167389587","0.142718021","15752.4526","16016.1333"
"0.00323635451","0.00231392673","0.0036490301","-0.0044720416","1.15001954e-05","-0.000109720601","0.0813133736","0.00323635451","0.0023346183","0.00362888874","1.56425154e-06","1.15001954e-05","0.0237616532","0.0813133736","0.00462904934","0.0859424229","6731.61704","6762.77839"
"0.000282766895","0.000190900031","0.000478565743","-0.000312574155","1.64142063e-06","-5.85565031e-06","0.0115194407","0.000282766895","0.000190995247","0.00047833917","3.67458486e-07","1.64142063e-06","0.00923891426","0.0115194407","0.000635444284","0.0121548849","10035.9898","10042.3671"
"-0.00458523987","-0.00244233567","0.0129058761","0.00466797533","0.000329283327","-0.000101348277","0.387296159","-0.00458523987","-0.00242087291","0.012997215","6.42505823e-05","0.000329283327","0.00970310962","0.387296159","0.0107742109","0.39807037","5812.0742","5874.71534"
"-0.00266603776","-0.0105221819","0.00104530486","0.0214137641","0.000355086336","-9.01567177e-05","0.0854513331","-0.00266603776","-0.0102495769","0.00105927481","8.04750072e-05","0.000355086336","0.00982025241","0.0854513331","0.00953577885","0.0949871119","2499.67303","2523.51783"
"0.000477742472","0.000294994659","0.000636931194","-0.000430544185","4.99583055e-06","-1.06828091e-06","0.00844343901","0.000477742472","0.000295141782","0.000636439394","1.2883379e-06","4.99583055e-06","0.00109224939","0.00844343901","0.00098305169","0.0094264907","14491.9296","14506.176"
"-0.000248204411","-0.000120775341","0.000990412206","0.000345934231","2.98035698e-05","-2.19328046e-05","0.0568755971","-0.000248204411","-0.000120638249","0.000990777783","3.22388298e-06","2.98035698e-05","0.0231986658","0.0568755971","0.000975237449","0.0578508345","4082.92105","4086.90299"
"-0.00446636001","-0.00333997598","0.00576126977","0.00977251202","0.000580498861","-0.0006312787","0.270714709","-0.00446636001","-0.00324556726","0.00580659802","0.000153644631","0.000580498861","0.0889605178","0.270714709","0.00767666597","0.278391375","3981.30702","4011.88793"
"0.00183043771","0.00123080495","0.00437717664","-0.00127347762","2.4532555e-05","0","-0.000195922003","0.00183043771","0.00123013359","0.00436381794","3.74119111e-06","2.4532555e-05","0","-0.000195922003","0.00618947423","0.00599355223","39439.7501","39683.8674"
"0.000762103843","0.000288765002","0.00137113133","-0.00050485312","1.54253972e-05","-3.10428553e-05","0.0623688644","0.000762103843","0.000288983554","0.00136969197","8.82376623e-06","1.54253972e-05","0.016458717","0.0623688644","0.0019015296","0.064270394","4370.75957","4379.07082"
"0.00297581167","0.0024607478","0.00387506355","-0.00694105545","0.00100137322","-2.53195434e-05","0.564736668","0.00297581167","0.00250959273","0.00385411045","0.000130057742","0.00100137322","0.0107961047","0.564736668","0.00334662125","0.56808329","1960.66983","1967.23803"
"0.00700964683","0.00461432508","0.0215218287","-0.00999723292","0.000142953212","-0.00423284735","0.880941326","0.00700964683","0.00471628238","0.0212745341","3.95136205e-05","0.000142953212","0.22377405","0.880941326","0.0190586736","0.9","6907.50509","7039.1718"
"0.00346364713","0.0026745852","0.00773692225","-0.00772926256","0.000922114726","0","0.474615076","0.00346364713","0.00273471409","0.00768972096","6.29215396e-05","0.000922114726","0","0.474615076","0.00706800675","0.481683083","3750.32977","3776.8616"
"0.00130975638","0.000683412683","0.00753666501","-0.00129034268","3.0178465e-06","-0.00116250708","0.400658256","0.00130975638","0.000685098542","0.00752167304","6.96501117e-07","3.0178465e-06","0.164265884","0.400658256","0.00708000215","0.407738258","3477.34853","3501.96824"
"-0.0225005266","-0.0429574726","0.0154911769","0.108749513","0.00925794222","-0.00131405998","0.673978454","-0.0225005266","-0.0348967543","0.0165762233","0.0057657383","0.00925794222","0.0228656916","0.673978454","0.0667265728","0.740705026","3224.50298","3441.67357"
"-0.0288916646","-0.0194950798","0.0245601644","0.0466712034","0.00554460764","-5.66331309e-05","0.871667402","-0.0288916646","-0.0175170147","0.0258089768","0.00386162733","0.00554460764","0.00248521832","0.871667402","0.0283325979","0.9","6580.2855","6767.76156"
"0.0154752758","0.0584485972","0.0122469276","-0.0938272299","0.000346231309","-0.000707828812","0.0255985298","0.0154752758","0.0652785131","0.0114039066","7.95567932e-05","0.000346231309","0.0285940165","0.0255985298","-0.00801802682","0.0175805029","17964.5874","17820.497"
"0.00172373453","0.00377040255","0.00611967205","-0.00588001913","6.58495674e-06","-0.00103619687","0.0196288847","0.00172373453","0.00380410543","0.00608623345","3.66565358e-06","6.58495674e-06","0.00806437167","0.0196288847","0.0047041781","0.0243330628","21473.2377","21574.2523"
"0.0162024097","0.0389707641","0.00452261073","-0.0515577061","4.90792061e-05","-0.00325796538","0.0235088583","0.0162024097","0.0417554406","0.00428613127","7.74657301e-06","4.90792061e-05","0.0237314027","0.0235088583","0.00492919227","0.0284380506","29163.4161","29307.1753"
"0.00114010489","0.000564611252","0.000821131293","-0.00133506008","1.66855498e-05","-3.02541407e-05","0.0535353452","0.00114010489","0.000566655458","0.00081973388","5.33880737e-06","1.66855498e-05","0.0260691727","0.0535353452","0.00117721876","0.0547125639","4032.3083","4037.05529"
"-0.00083729132","-0.000594032068","0.00244102546","0.0012504163","6.44052178e-05","-2.04412372e-05","0.0183550079","-0.00083729132","-0.000592428584","0.00244452437","1.61986615e-05","6.44052178e-05","0.00912686783","0.0183550079","0.00230408235","0.0206590903","17081.0501","17120.4088"
"0.00208487767","0.0148761976","0.000334482286","-0.0240403433","1.83503361e-05","0","0.0333044744","0.00208487767","0.0151401948","0.000328903725","1.72535788e-06","1.83503361e-05","0","0.0333044744","-0.00672643542","0.026578039","2040.059","2026.33642"
"0.0050340439","0.00217204426","0.00221768693","-0.00590918932","9.20935903e-05","-0.000285907503","0.33092437","0.0050340439","0.00221358211","0.00220182041","1.8814188e-05","9.20935903e-05","0.0885524913","0.33092437","0.00332077184","0.334245141","1617.0256","1622.39586"
"-4.0644134e-05","-2.56136573e-05","0.00121293343","4.91796973e-05","2.53283144e-06","-9.02683894e-06","0.0159431491","-4.0644134e-05","-2.56111627e-05","0.00121301381","4.35598314e-07","2.53283144e-06","0.00760584949","0.0159431491","0.00118936133","0.0171325105","12634.018","12649.0445"
"0.000507590338","0.000294471171","0.000220408467","-0.000617590741","6.01718162e-07","-7.20792218e-05","0.0459825728","0.000507590338","0.000294885889","0.000220231828","1.15859425e-07","6.01718162e-07","0.216584192","0.0459825728","0.000333401731","0.0463159745","1684.33442","1684.89598"
"-0.00030603609","-0.000171304285","0.000406581942","0.000347657411","2.23031849e-06","-4.94699979e-07","0.00836546359","-0.00030603609","-0.000171174013","0.000406776112","3.20832049e-07","2.23031849e-06","0.00178976962","0.00836546359","0.000278634596","0.00864409819","7623.4827","7625.60687"
"-0.0463438694","-0.0277404753","0.0267918399","0.0632123829","0.00984364266","-0.00253175677","0.876768236","-0.0463438694","-0.0237509728","0.028935508","0.00402417372","0.00984364266","0.189104707","0.876768236","0.023231764","0.9","12975.9699","13280.4214"
"-0.0453193677","-0.0341962497","0.0185788814","0.0730813171","0.0170222118","-5.36183411e-05","0.044959127","-0.0453193677","-0.0287832355","0.0201838095","0.00342389016","0.0170222118","0.00443457993","0.044959127","0.0291131746","0.0740723016","31825.6729","32768.2642"
"-0.00649016091","-0.00313260417","0.00909613529","0.00675114703","0.000203445327","-0.000212047224","0.131526235","-0.00649016091","-0.0030835338","0.00918451573","6.85385847e-05","0.000203445327","0.0352679055","0.131526235","0.00621591534","0.13774215","9888.63264","9950.11205"
"-0.000763254996","-0.000440082013","0.00698691348","0.000947707555","1.09264351e-06","-7.15874085e-05","0.0483753353","-0.000763254996","-0.000439111417","0.00699533122","1.03160428e-07","1.09264351e-06","0.00362760333","0.0483753353","0.00666078926","0.0550361246","13133.1421","13220.6193"
"0.00125533935","0.00347653951","0.000763266498","-0.00759825062","0.000156950308","1.64144362e-05","0.0841178374","0.00125533935","0.0035154523","0.000759671823","3.40225972e-05","0.000156950308","0.00786625213","0.0841178374","-0.00192974052","0.0821880968","1980.3168","1976.4947"
"-0.00175273291","-0.00149577456","0.00132579692","0.00425187882","0.00017928516","-5.75906379e-05","0.088479855","-0.00175273291","-0.00147816794","0.00133011782","1.513951e-05","0.00017928516","0.025352705","0.088479855","0.0024508628","0.0909307178","3094.74414","3102.33029"
"0.00474471332","0.00397484356","0.00532307645","-0.00650717879","0.000207200764","-0.000250241723","0.157248424","0.00474471332","0.00401760667","0.0052770628","6.57286268e-05","0.000207200764","0.0343492674","0.157248424","0.00749241357","0.164740837","6045.99528","6091.30376"
"0.00376814351","0.00399478884","0.00810057541","-0.00723036067","0.000203641924","-3.11671422e-05","0.0766972329","0.00376814351","0.00404634066","0.0080381756","4.63849808e-05","0.000203641924","0.00362325213","0.0766972329","0.00880562187","0.0855028548","14749.68","14879.5866"
"0.0232099317","0.0296093738","0.00107736575","-0.0387986883","4.44778428e-06","-0.000173968089","-0.000384315955","0.0232099317","0.0309688357","0.00102331497","-8.44857742e-06","4.44778428e-06","0.000827872768","-0.000384315955","0.0149284626","0.0145441466","53555.08","54354.5786"
"-0.00186920811","-0.00116090468","0.00138240641","0.00257848289","5.1613858e-05","-2.34863913e-05","0.019824738","-0.00186920811","-0.00115375799","0.00138660799","1.53895019e-05","5.1613858e-05","0.0258863076","0.019824738","0.000958903986","0.020783642","10286.2667","10296.1308"
"-0.0592521011","-0.0282564045","0.0233320353","0.055596718","0.0109099596","0.000486263238","0.897183529","-0.0592521011","-0.0255220941","0.0255695921","0.00484505666","0.0109099596","0.060080793","0.897183529","0.00281647055","0.9","8431.25531","8455.26362"
"0.00339047226","0.00249569243","0.00347096401","-0.00378347416","9.37246003e-05","-2.72333567e-06","0.0322098143","0.00339047226","0.00250903975","0.00345065289","3.1895186e-05","9.37246003e-05","0.000488847478","0.0322098143","0.0056646558","0.0378744701","18203.6118","18306.7386"
"0.00114833644","0.000559557592","0.00448573897","-0.00136190244","0.000212575165","-0.000152162435","0.267933644","0.00114833644","0.000561847295","0.00447809087","5.24106434e-05","0.000212575165","0.0325163414","0.267933644","0.00489214329","0.272825787","4884.87319","4908.77577"
"0.00165109027","0.00199536395","0.00341921459","-0.00460711685","0.000534831914","-5.59952113e-05","0.0706693782","0.00165109027","0.00201496537","0.00340679188","0.000146493906","0.000534831914","0.0233065093","0.0706693782","0.00293738867","0.0736067669","7561.42395","7583.64668"
"0.000326860868","0.000184276521","0.0279283382","0.00254278001","0.00576903415","-0.00572178221","0.868970492","0.000326860868","0.000184471621","0.0279140703","0.00289287023","0.00576903415","0.226511282","0.868970492","0.0310295075","0.9","10357.2261","10680.4705"
"0.00014236685","5.47124853e-05","0.00138520703","-0.000100148242","3.41417208e-07","-4.40625099e-05","0.031847499","0.00014236685","5.47214366e-05","0.00138493409","8.60425148e-08","3.41417208e-07","0.0306399117","0.031847499","0.00143841703","0.033285916","7477.54852","7488.30436"
"-0.0174987018","-0.00953365344","0.00273073723","0.0268146289","0.000681725113","-1.11145674e-05","0.0330290854","-0.0174987018","-0.00870660923","0.00280660641","0.000197806477","0.000681725113","0.00444245731","0.0330290854","0.00318362138","0.0362127068","9214.90915","9244.26594"
"0.00407233041","0.00301591886","0.00221670879","-0.00874747384","0.000579754537","-1.4116767e-05","0.288674151","0.00407233041","0.00309423469","0.00220110679","4.29926671e-05","0.000579754537","0.0259801486","0.288674151","0.00112312198","0.289797273","1673.36654","1675.24702"
"0.00471647987","0.00250587248","0.00147186079","-0.00732461475","0.000153894668","-6.65043276e-06","0.197530301","0.00471647987","0.00256644881","0.00146130672","8.77349033e-06","0.000153894668","0.00487944728","0.197530301","0.00151684264","0.199047144","1912.17257","1915.07348"
"0.00449192246","0.00250827538","0.00464392342","-0.00723814399","0.00186624859","-0.000545340737","0.475353424","0.00449192246","0.00256864603","0.00461164102","0.000159349306","0.00186624859","0.14125669","0.475353424","0.00572688512","0.48108031","2423.98891","2437.89677"
